,artist_id,track_id,artist_genres,lyrics
288,3TVXtAsR1Inumwj472S9r4,7hRlTK3mgFTBEjX7DjqBsI,"['canadian hip hop', ' canadian pop', ' hip hop', ' rap', ' toronto rap']","오버드라이브 가사[1절]
끊지 마, 아직 안 끝났어
우리 사이의 신성한 유대감을 포기하지 마
밀물도 많고, 잃은 것도 없다.
내 사랑을 위해, 새로운 잎을 뒤집을 수 있어, Oh.
깨진 액자, 그리고 난 알아
질투의 그림이야
넌 날 믿지 않아
내가 너에게 자주 보여줄때
우린 시간을 좀 희생하고 있어.
왜 이 모든 것들이 오버드라이브인가?
네가 옆에 있으면 난 풀릴 거야
그리고 넌 날 꿰뚫어 볼 수 있어
아니, 이렇게 내려갈 순 없어
당신은 완전히 개방되는 것을 두려워한다.
내 모든 카드를 볼 수 있지만
내 심장은 너무 과민하다.
[코러스].
내 심장은 뛰고 있다.
속도를 늦출 수 없고 둘 다 나를 괴롭힌다.
당신이 나에게 앞으로 가라고 한다면 얼마나 더 전진할 수 있을까요?
어쨌든 넌 여기 있어야 해
네 에너지가 날 부르고 있어
우리가 갈 수 있는 더 깊은 곳이 있다.
그냥 나랑 파티할 필요 없어
우리가 갈 수 있기를 바란다.
우리가 갈 수 있기를 바란다.
우리가 해낼 수 있길 바래, 오, 오
우리가 갈 수 있기를 바란다.
우리가 갈 수 있기를 바란다.
우리가 해낼 수 있길 바래, 오.

[2 절]
끊지 마, 아직 안 끝났어
우리 사이의 신성한 유대감을 포기하지 마
난 매달리지만 넌 몰라
우리가 극복할 단계야, 내 사랑, 오
밀물이야, 나도 알아
질투의 물결일 뿐이야
나와 너, 질투
넌 날 믿지 않아
내가 너에게 자주 보여줄때
우린 시간을 좀 희생하고 있어.
왜 이 모든 것들이 오버드라이브인가?
네가 옆에 있으면 난 풀릴 거야
그리고 넌 날 꿰뚫어 볼 수 있어
아니, 이렇게 내려갈 순 없어
당신은 완전히 개방되는 것을 두려워한다.
내 모든 카드를 볼 수 있지만
내 심장은 오버드라이브1Embed에 있다."
289,1Zkxm1dM3HI3QkTmxUEVQA,7ifMxHITc3NIipJO4R5NGb,"['corrido', ' corridos tumbados', ' musica mexicana', ' nueva musica mexicana']","No Le Aflojo 가사[No Le Aflojo]

[소개: JOP & Juan Moises]
콤파 사멜론
1, 2, 3
1, 2, 3
위푸라 푸에르자 레지다, 동료 예수
컴파 게멜로, 당신은 이미 남자아이를 알고 있다.
오토페도

[Verso 1: Juan Moises & JOP]
아호라 바모스 파라 아델란테, 호라 노도 파소 파아트라라스
트라이고 라멘테 콘스탄테, 호라노트라바호 파나디
Antesto dos seburlaron, porque no hubo paranada, pero Diositoes muy grande
라스푸에르타스케노테니아 아호라세미브리에론 솔라스포르케노수페 라자르메
페로쿠안도 노테니아, 나디 콘미고 코미아, 페로 콤파티미 플라톤 아운케 노로메레시안
no dejo de dar la mano porqueasises com criaron vengo de buena familia
mijo not tecreas mas que nadie, porque to do somosiguales
[코로: 후안 모이스 & JOP]
시아호리타 심지어 카미난도, 파소 팜 파델란테
안도 알리비아나도 포르케 수페 요잉갈레
은카메 헤라자도, 컴파, 텐고 프로방스
카사, 캐로스, 비에자시 메소브란 로스빌레츠
미아코스트럼블라로부아노, 유베케테넬로

[인터루지오: Juan Moises & JOP]
휴보, 비에조
콤파 게멜로
콤파 사멜론, 라스팔레 비에호
오토페도
노아플로에미콤파
야노레바모사아플라자
콤파 헤수스

[Verso 2: JOP & Juan Moises]
Los recuerdos queenia, era ayudarami familia, porque no hubo paran plato, nial conlas tortillas
Loszapatos bienrompidos, jugando con misamigos, eso era mi medicine
타조시 유나 사브리타스 요크 미알그라바
루에고 파사바 엘 티엠포, 옐로모리토 연료 크리센도, 포코아 포코아포카펜디엔도 코모간라스 라비다
Loque teen sennyanlas calls, 그래서 connadyes unaesquela maldita를 죽임으로써 loa prend가 없다.
티에네스케칭갈레 무초, 파라아유다라 파밀리아

[코로: JOP & Juan Moises]
야아호라메븐 카미난도, 파소 퍼미니 파델란테
안도 알리비아나도, 포르케 수피엔칭갈레
토르니요레 수페가레 비엔두로
잎플로조, 레시고 참베안 비엔마치조
[Outro: Juan Moises & JOP]
마키조
푸라 마피아 데 라콜, 비에호
란초 후밀데
소리 질러, 마콤파, JB
오토페도
쉿!
콤파 게멜로
푸라 푸에르자 레지다 [?]
맞아요 엠베드"
290,3MdXrJWsbVzdn6fe5JYkSQ,4pi1G1x8tl9VfdD9bL3maT,"['pop', ' trap queen']","정말 큰 에너지가 있어
안녕 아빠
언제 그만 놀 거야?
나쁜 년, 내가 네 환상이 될 수도 있어
난 네가 큰 딕 에너지를 가졌다는 걸 알 수 있어.
날 다룰 수 있는 건 많은 깜둥이들이 아니야
하지만 네가 헤네시를 시험해 보게 해줄지도 몰라
이 여자에게 멜로디처럼 노래하게 해
그리고 만약 네 년이 맞지 않는다면, 내가 치료제를 가져왔어.
날 다룰 수 있는 건 많은 깜둥이들이 아니야
나쁜 년, 내가 네 환상이 될 수도 있어
원하는 대로 말씀해 주세요.
셋, 둘, 하나 내가 할게
기분 좋죠, 그렇죠?
개자식아, 보닛 쓰고 엿 먹어라구!
난 오닉스처럼 장대에 부딪혔어
난 솔직히 말하고 있어.
즙이 많은 미닛 메이드
하지만 1분도 안돼
옆도 아니고 메인도 아니고, 그가 유일하게 즐기는 계집애야.
그의, 나의 것을 (은행에서) 은행에서 보낸다.
나는 내가 보는 것을 좋아한다.
너 같은 보스는 나 같은 보스가 필요해
길거리에서 온 아빠, 그래서 조용히 움직이세요.
노래방처럼 마이크를 흔들어봐
셋을 세면 나쁜 년들은 돈을 받는다.
왼쪽으로 꺾인 깜둥이들, 우린 그걸 원하지 않을 거야.
네가 싫어하는 건 나야 하지만 그들은 지나칠 수 없어
얼굴도 예쁘고, 허리도 없고, 엉덩이도 크고, 하하
나쁜 년, 내가 네 환상이 될 수도 있어
난 네가 큰 딕 에너지를 가졌다는 걸 알 수 있어.
날 다룰 수 있는 건 많은 깜둥이들이 아니야
하지만 네가 헤네시를 시험해 보게 해줄지도 몰라
이 여자에게 멜로디처럼 노래하게 해
그리고 만약 네 년이 맞지 않는다면, 내가 치료제를 가져왔어.
날 다룰 수 있는 건 많은 깜둥이들이 아니야
나쁜 년, 내가 네 환상이 될 수도 있어
정말 큰 에너지가 있어
그 큰 에너지(큰 에너지)가 있습니다.
정말 큰 에너지가 있어
그 큰 에너지(큰 에너지)가 있습니다.
그래, 원하는 대로 말해
셋, 둘, 하나, 카메라 롤링
슬로우모션으로
진짜 계집애, 그 어미 호모 허니
허풍 떠는 소리, 라또가 떠는 소리
난 그냥 솔직하게 말하는거야, 란제리 돌체
눈가리개, 롤플레잉 하는 동안 날 침대에 묶어줘
전희를 건너뛸 수 없고, 겁쟁이를 죽이고, 콜드 케이스.
난 보스 계집애지만 오늘 밤은 네 방식대로 해
셋을 세면 나쁜 년들은 돈을 받는다.
왼쪽으로 부서진 깜둥이들, 우린 그걸 원하지 않아.
내가 파산한 걸 보면 깁스를 할 거야
얼굴도 예쁘고, 허리도 없고, 큰 가방도 있고, 하하
나쁜 년, 내가 네 환상이 될 수도 있어
난 네가 큰 딕 에너지를 가졌다는 걸 알 수 있어.
날 다룰 수 있는 건 많은 깜둥이들이 아니야
하지만 네가 헤네시를 시험해 보게 해줄지도 몰라
이 여자에게 멜로디처럼 노래하게 해
그리고 만약 네 년이 맞지 않는다면, 내가 치료제를 가져왔어.
날 다룰 수 있는 건 많은 깜둥이들이 아니야
나쁜 년, 내가 네 환상이 될 수도 있어
정말 큰 에너지가 있어
그 큰 에너지(큰 에너지, yuh)가 있어.
정말 큰 에너지가 있어
그 큰 에너지(큰 에너지, 아이)를 얻었네."
291,1URVdcNYXigvk6Dj0fHYOM,1hboZZxKIEjLHRIkhx4Soi,"['hyperpop', ' nottingham hip hop']","그럼 얘기해보죠, 아마
아니면 네 백일몽에 대해 얘기할 수도 있어
너와 나 사이의 백만 마일처럼 느껴져
그러니 네가 그것 없이 갈 수 있다면, 난 네가 떠나길 바래.
네가 떠났으면 해.
통제하고 내게 알려줘
난 여기 있을 수 없어, 난 가야 해
그때 내가 너에게 내 것을 준다면, 나는 너의 것을 원하지 않는다.
마음 놀이를 하면 문을 열어주마음 놀이를 하면
난 내 실수로부터 배우려고 노력하고 있다.
내게 기회는 딱 한 번뿐이라는 걸 알기 때문이야
네가 이 모든 게임들로 인해 화상을 입은 걸 알아.
난 그저 더 나은 사람이 되려고 노력중이야
그럼 얘기해보죠, 아마
아니면 네 백일몽에 대해 얘기할 수도 있어
너와 나 사이의 백만 마일처럼 느껴져
그러니 네가 그것 없이 갈 수 있다면, 난 네가 떠나길 바래.
네가 떠났으면 해.
오마이갓
오마이갓
오마이갓
오마이갓
오마이갓
오마이갓"
292,7tYKF4w9nC0nq9CsPZTHyP,3vZGtceCbJVh5aDT4XhE0p,"['pop', ' r&b']","새벽 2시, 그리고 난 생각중이야
새벽 2시인데 지나가야 할까?
같이 차도 될까요?
새벽 2시, 그리고 난 생각중이야
새벽 2시, 그리고 난 그 일에 대해 생각하느라 정신이 없어.
지난 번에 네가 내 뒤에 있었을 때, 모두 거울 속에 있었어.
난 네가 하고 있을 모든 걸 볼 수 있었어
난 모든 걸 볼 수 있었어 네가 날 사랑하는 것처럼 날 바라보면서
날 사랑하지 않는 거 알아
내가 먼저 오면 넌 제시간에 와
난 거꾸로, 넌 되감아, 다시 해
시간에 갇혀서, 다시 해
네가 항상 하는 말은 ""한 번만 날 보러 와""
""한번만 날 보러 와""
넌 내게 오지 않아, 그래
안 오는데 왜 안 오냐? 언제 오실 건가요?
""한번만 날 보러와, 한 번만 날 보러와""
왜 나한테 안 오는 거야, 안 오는 거야?
왜 나한테 안 오는 거야?
왜 나한테 안 오는 거야, 안 오는 거야?
이번엔 내 차례야, 네 차례야.
네가 옳다는 거 알아.
사랑에 빠지면 타오르는 걸 알아
또 다른 사람이 되기 위해 타오르는 것을 안다.
당신 여자들 중 한 명이 그런 식으로
난 네 타입을 알아, 네가 어떻게 그런 거짓말을 해
그렇게 깨물면 내꺼인거 알아
네가 그렇게 말할 때 난 네가 내 것이라는 걸 알아.
네가 그렇게 말한 게 맞았나 봐
이제 알아, 무슨 말인지 알아, 네 말이 똑똑히 들려
지금까지 난 네 편이었어
널 위해 시간을 낭비하지 않기 위해 내 인생을 더 잘 살 수 있었을 텐데
날 엿먹게 했으니 이제 가야지
난 혼란스러워, 이 시점부터 아무도 믿지 않아, 그래
내 몸에서, 내 퓨즈를 불어내.
악마, 제발 날 풀어줘, 그래
제발, 날 풀어줘, 오
""한번만 날 보러와""
한 번쯤은 나를 보러와""
넌 내게 오지 않아, 그래
안 오는데 왜 안 오냐? 언제 오실 건가요?
""한번만 날 보러와, 한 번만 날 보러와""
왜 나한테 안 오는 거야, 안 오는 거야?
왜 나한테 안 오는 거야?
왜 나한테 안 오는 거야, 안 오는 거야?
잠깐, 잠깐, 잠깐, 잠깐, 잠깐, 잠깐, 잠깐.
널 위해, 널 위해, 널 위해, 널 위해, 널 위해
절대, 절대 너무 늦지 않아, 늦지 않아, 늦지 않아, 늦지 않아, 늦지 않아, 늦지 않아
넘어지다, 넘어지다, 넘어지다, 넘어지다
새벽 2시야, 새벽 2시야 그리고 난 널, 너, 너, 너.
널 생각하면서, 내가 원하는 만큼 내가 원하는 다른 깜둥이를 알지 못했어, 자기야
새벽 2시인데 고백하건대 난 널 원해 (bad as I want you, bad as I want you)
새벽 2시야, 또 새벽 2시야.
내가 너한테 목말라 할 수도 있는데, 어떻게 날 비난할 수 있어?
오, 내가 너한테 목말라 할 수도 있는데, 어떻게 날 비난할 수 있어?
오, 내가 당신 딸들을 위해 축복해 줄지도 모르는데, 내가 어떻게 되길 바라세요?
당신을 위해 그 쿠치를 생각해 내죠, 부두, 후디니
그리고 내가 너한테는 후치일 수도 있는데, 내가 필요하니?"
293,6eUKZXaKkcviH0Ku9w2n3V,1GELWoizGVyrU68KbngKgI,"['pop', ' uk pop']","나는 안좋은 한 주를 보냈다.
그렇게 깊지 않은 척 저녁 시간을 보냈다.
내 눈을 보면 그게 내 자리를 차지한다는 걸 알 수 있어
난 그저 눈이 멀어서 그 순간에 사로잡혔던 것 같아.
넌 내 스트레스를 모두 날려버리잖아
내 가슴에서 털어내도록 도와줘
우리를 우울하게 만드는 이 혼란의 나머지 부분들과 함께 에테르 속으로
우린 지금 여기 있다는 걸 잊었어
왜냐면 우린 다른 속도로 살고 있고, 끊임없는 경쟁 속에 갇혀있으니까
계속 압박해, 넌 반드시 무너질 거야.
뭔가 바뀌어야 해
우린 그냥 모든 계획을 취소해야 해, 신경 쓰지 말고
사람들이 옳다고 생각하는 걸 놓치면
화면 뒤에 있는 사진을 보고 있다는 것을 잊어버리는 것
읽을 수 없는 메시지에 대한 대화 손실
아마 너와 내가
아, 음악이 나오는 곳으로 가야겠다.
그리고 우린 밤새도록 갈 거야
내가 사랑하는 여자와의 투스텝
내 모든 고민은 네 눈에 비칠 때 무로 변해
전기충격상태로, 우린 계속 나타나서 밤새도록
오, 우리 시대에는 기복이 심했다.
하지만 우리는 사랑 속에 혼자 있는, 낮았다는 것이 어떤 느낌인지 안다.
그리고 우리가 필요한 건 우리가 모든 걸 하는 거야
밤, 밤
내가 사랑하는 여자와의 투스텝
안녕히 주무세요
우린 우리만 있으면 돼
어때, 나만 그런 거야?
말은 무기이며 때로는 깊은 상처를 입힌다.
자신감의 위기, 그것은 내가 어둠을 느낄 때 오는 경향이 있다.
그리고 난 내 마음을 열어
안 보이면 날 믿어야 해
난 지금 아무것도 남지 않은 것 같아.
지금 드레스 입은 이 아름다운 모습만 빼면
그녀는 내가 최고라고 느끼게 해줬고, 나머지는 그저 더 적었을 뿐이야.
그녀가 필요로 하는 것보다, 우리는 연주를 누르고 박자에 맞춰 움직인다.
왜냐면 우린 다른 속도로 살고 있고, 끊임없는 경쟁 속에 갇혀있으니까
계속 압박해, 넌 반드시 무너질 거야.
뭔가 바뀌어야 해
우린 그냥 모든 계획을 취소해야 해, 신경 쓰지 말고
그것이 연주되는 곳으로 향한다.
그리고 우리는 밤새도록 갈 것이다.
내가 사랑하는 여자와의 투스텝
내 모든 고민은 네 눈에 비칠 때 무로 변해
전기충격상태로, 우린 계속 나타나서 밤새도록
오, 우리 시대에는 기복이 심했다.
하지만 우리는 사랑 속에 혼자 있는, 낮았다는 것이 어떤 느낌인지 안다.
그리고 우리가 필요한 건 우리가 모든 걸 하는 거야
밤, 밤
내가 사랑하는 여자와의 투스텝
안녕히 주무세요
우리가 필요한 건 밤새 가는 거야
밤, 밤
내가 사랑하는 여자와의 투스텝
안녕히 주무세요
우리가 필요한 건 밤새 가는 거야"
294,25u4wHJWxCA9vO0CzxAbK7,0pWRu5tfMnE2LN9cJPKFvr,"['danish pop', ' pop', ' scandipop']","내가 7살이었을 때, 엄마는 나에게 말했다.
가서 친구를 사귀지 않으면 외로워질 거야
한번은 내가 7살이었다.
세상은 넓었지만 우린 우리가 더 크다고 생각했어
서로를 한계로 몰아넣으면서, 우리는 더 빨리 배우고 있었다.
11시에 약초를 피우고 불타는 술을 마신다.
부자는 아니었고 그래서 우리는 그 안정된 수치를 만들기 위해 노력했다.
내가 11살이었을 때, 아빠가 나에게 말했다.
가서 아내나 사귀지 않으면 외로워질 거야
한번은 내가 11살이었다.
난 항상 아빠처럼 그 꿈을 가지고 있었어.
그래서 곡을 쓰기 시작했고, 이야기를 쓰기 시작했습니다.
영광에 대한 뭔가가, 그냥 항상 날 지루하게 하는 것 같았어.
내가 정말 사랑하는 사람들만이 날 정말 알테니까
내가 20살이었을 때, 내 이야기가 들려왔다.
아침 햇살이 비추기 전, 삶이 외롭던 때
한번은 내가 20살이었다.
(루카스 그레이엄)
난 내 목표만 보고, 실패는 믿지 않는다.
내가 가장 작은 목소리들을 알고 있기 때문에
적어도 찬성하는 사람들은 내 부하들을 데려왔지
그리고 만약 내가 떠나기 전에 만나지 않는다면, 나중에 만났으면 좋겠다.
내가 20살이었을 때, 내 이야기가 들려왔다.
난 모든 걸 쓰고 있었어 내 눈앞에서 봤지
한번은 내가 20살이었다.
이제 곧 30살이 되니까 저희 노래가 다 팔렸어요.
우리는 전 세계를 여행했고 여전히 배회하고 있다.
곧 우리는 30살이 된다.
나는 여전히 삶에 대해 배우고 있다.
내 여자는 나를 위해 아이들을 데려왔다.
내 모든 노래를 부를 수 있게
그리고 나는 그들에게 이야기를 할 수 있다.
내 아들들은 대부분 나와 함께 있다.
몇몇은 여전히 영광을 위해 밖으로 나간다.
그리고 일부는 내가 남겨야 했다.
내 동생아, 아직 미안해
곧 60살이 되니까 아빠가 61살이 되셨어
인생을 기억하라. 그러면 당신의 인생은 더 나은 삶이 된다.
내가 한번 편지를 썼을 때 나는 그 남자를 매우 행복하게 했다.
한달에 한두번 아이들이 놀러왔으면 좋겠다.
이제 곧 60살이 되는데 세상이 춥다고 생각할까?
아니면 나를 따뜻하게 해줄 많은 아이들을 가질까?
곧 나는 60살이 된다.
이제 곧 60살이 되는데 세상이 춥다고 생각할까?
아니면 나를 안아줄 수 있는 많은 아이들을 가질 수 있을까?
곧 나는 60살이 된다.
내가 7살이었을 때, 엄마는 나에게 말했다.
가서 친구를 사귀지 않으면 외로워질 거야
한번은 내가 7살이었다.
한번은 내가 7살이었다."
295,1RyvyyTE3xzB2ZywiAwp0i,3FSwpQ9dBZBeBV6UdYHI2R,"['atl hip hop', ' rap', ' southern hip hop', ' trap']","5% 뒤에 앉아있으면 차이나가 보인다.
미친놈이 기낭을 향해 달려갈 준비가 됐지
구글이 아니었다면 그 년은 내 별명을 모를 거야
마이바흐 트럭을 시계 위에 떨어뜨렸는데 그건 평범한 제인이었어요
문을 휙 열고, 문을 휙 열고, 코카인 냄새를 맡아라.
마약 밀매와 덫을 놓고
진흙에 밟혀서, 이 년은 내 신발끈을 묶고 싶어 안달이야.
오, 그녀는 여자를 좋아하지 않아. 이 돈 때문에 여자가 게이가 되는 게 틀림없어.
돈이 정말 길고, 킹콩처럼 크면 함정을 뛰어넘을 수 있다.
노란 손목 돌, 카나리아 노란 돌, 그런 걸 붙일 거야
내 돈을 꺼내서 미친년처럼 굴어
기저귀 사러 밴도 나왔는데 날 한 대 때려야 했어
함정 돈에서 타호이를 샀는데 벽돌 한 장도 못 봤어
코카인은 요즘 내 손목에 묻히고 있어
아직도 5% 뒤에 불이 켜진 사슬을 볼 수 있다.
내가 재기동할 때마다 적어도 20M은 전진해야 해
난 내 경력 내내 점점 더 부유해졌어
마약상금을 가져가고 믹스테이프를 녹음하고 랩퍼들이야
보석금을 내고 앉아서 큰 K를 먹고 있는데 소파도 없어
호주로 가는 건 익숙해요 제트기에 2백만 달러를 썼어요
Dualie가 대쉬를 할 때, 나는 Lil'dog가 TEC를 잡도록 놔두었다.
크리스탈을 가지고 있는 연체동물이 있는데 다시 돌아와서 X를 하고 있어요.
내 손목에 롤렉스가 있는데 이 년은 콜벳 값밖에 안 해
이 깜둥이들에게 띠를 두 개 주고 얼굴을 때리고 가슴을 때리세요
약을 까먹고 있었는데 그 년이랑 떡치지 말았어야 했어
내겐 호즈가 있고, 이 깜둥이들이 결혼을 했고, 난 그들을 놓아주지 않아, 그들은 통과해.
나는 다이아몬드에 펜타닐을 넣었고, 신발 한 켤레에 9펜타닐을 썼다.
난 이 깜둥이들이 누굴 쏘았는지 관심도 없어. 놈들 중 누구한테 총을 맞았든 말이야.
진짜 살인범이 몇 명 있는데 깜둥이를 죽이고 난 뒤 영창에 총을 쏠 거야
나 같은 깜둥이가 교회에 총을 쏜다고 신경 쓸 것 같아?
난 이 일을 신에게 맡겨야 해 난 지상의 신이기 때문에
새 벤츠도 샀어, 나온 이후로 운전도 안 해봤어
나쁜 년들, 쌍둥이가 벌거벗고 우리 집을 돌아다녔어
부엌에서 좋은 음식을 요리하면 내가 제일 윗선반을 할 수 있다.
개자식들이 아직도 날 요구해, 난 아직 망치지 않았어.
까르띠에 손목, 까르띠에 시계, 까르띠에 다이아몬드 버프(What up?)
돈이 정말 길고, 덫을 놓으면 킹콩만큼 커진다.
노란 손목 돌, 카나리아 노란 돌, 그런 걸 붙이고 있어 (oh)
내 돈을 꺼내서 미친년처럼 굴어
기저귀 사러 밴도 나왔는데, 날 한 대 때려야 했어(그래.
트랩 머니에서 타호(Tahoe)를 샀는데, 벽돌 한 장도 못 봤어(벽돌 한 장 못 봤어.
코카인, 요즘엔 내 손목에 바르고 있어 (우)
아직도 5% 뒤에 불이 켜진 사슬을 볼 수 있다.
5% 뒤에 앉아있으면 차이나가 보인다.
미친놈이 기낭을 향해 달려갈 준비가 됐지
진흙에 밟혀서, 이 년은 내 신발끈을 묶고 싶어 안달이야.
오, 그녀는 여자를 좋아하지 않아. 이 돈 때문에 이 년은 게이가 되겠지."
296,7H55rcKCfwqkyDFH9wpKM6,18GJU4cybZ3uQZSaatFhYP,"['dance pop', ' neo mellow', ' pop', ' pop rock', ' post-teen pop', ' viral pop']","심장이 빨리 뛴다.
색과 약속
어떻게 용감해질까?
넘어지는 게 두려운데 어떻게 사랑하겠어요?
하지만 네가 혼자 서 있는 걸 보면
나의 모든 의심은 갑자기 사라진다.
한 발짝 다가서다
나는 매일 너를 기다리다가 죽었어.
여보, 겁내지 말아요.
나는 천년동안 너를 사랑했다.
천년만 더 널 사랑할 거야
시간은 정지해 있다.
아름다움은 그 자체다.
나는 용감할 것이다.
나는 그 무엇도 빼앗기지 않을 것이다.
내 앞에 서 있는 건
모든 숨결
모든 시간이 이렇게 되어왔다.
한 발짝 다가서다
나는 매일 너를 기다리다가 죽었어.
여보, 겁내지 말아요.
나는 천년동안 너를 사랑했다.
천년만 더 널 사랑할 거야
그리고 나는 줄곧 내가 너를 찾을 거라고 믿었다.
시간이 너의 마음을 내게 가져왔어
나는 천년동안 너를 사랑했다.
천년만 더 널 사랑할 거야
한 발짝 다가서다
한 발짝 다가서다
나는 매일 너를 기다리다가 죽었어.
여보, 두려워하지 마세요.
나는 천년동안 너를 사랑했다.
천년만 더 널 사랑할 거야
그리고 나는 줄곧 내가 너를 찾을 거라고 믿었다.
시간이 너의 마음을 내게 가져왔어
나는 천년동안 너를 사랑했다.
천년만 더 널 사랑할 거야"
297,7bXgB6jMjp9ATFy66eO08Z,3Mr7AWHQj2ZUfMwNWq59MK,"['dance pop', ' pop', ' pop rap', ' r&b']","잘 어울리네
몇 가지 문제가 있긴 하지만 괜찮아 왜냐면 그녀는 그 문제들을 다루고 있었거든
가끔 와서 하룻밤을 묵기도 하지만 그와 함께 살지는 않아
가끔 누군가를 엿먹여봐 하지만 그녀는 깜둥이가 없어
그녀의 마지막 만남은 거칠었고, 그녀를 강물처럼 울게 만들었다.
전 세계를 돌아다니면서 직접 배달해 주는 건 어때?
넌 날 알지도 못해 난 널 가지고 놀지도 않아
솔직히 말해서, 난 진짜 그 사람이야. 거짓말로 차버릴 필요 없어.
그냥 와서 나랑 다른지 느껴봐
점심 먹으러 가자, 식당 세내줄게
내 이름에 기대는 년들, 그들은 권력을 위해 무엇이든 한다.
그걸 무너뜨리고 싶진 않았지만 이 수백만 명이 날 계속 괴롭혀
장난칠 수는 있지만 너무 지나치지 마세요.
운동도 시켜주고 칼로리도 태웠니?
난 널 기쁘게 해주려고 해, 그냥 나를 위해 등을 대고 누워.
그럼 네가 날 위해 연기해줘
그냥 속옷 입은 모습일 뿐이야
그리고 난 네가 길을 돌아가게 할 수 없어, 소녀. 넌 코일러리가 아니야.
나는 너에게 매번 랙을 주고, 그것을 너의 저축에 넣어라.
다시 전화할게 내가 안받으면 미친짓 하지마
넌 뭐든지 할 수 있어 내가 부탁하면 우린 아기를 가질지도 몰라
지금 난 스트레스를 받고 있어, 오-와
흉터도 있고, 그건 내가 해야 할 일이지.
넌 좋아할 필요 없어, 난 그게 어떤지 말할게
나한테 말 안 하면 네 기분이 어떤지 내가 어떻게 알아?
그리고 난 아무도 억압하려 하지 않아. 난 그들에게 약간의 힘을 줄거야
내가 다 먹을 수 있게 해줄게 난 이기적인 사람이 아니야
내가 다 먹을 수 있게 해줄게 난 이기적인 사람이 아니야
난 네 몸에 맹세했어 난 서있을거야, 우, 난
팬티 저쪽에 놔, 밟고 싶지 않아.
왜 그런지 알지? 난 그것에 중독되었거든
특히 지금 벗을 때는 더더욱 그렇지, 자기야
젠장, 당장 끊어줘, 아가야
너무 깊이 빠져서 난 길을 잃었어, 오, 자기야
젠장, 돈이 얼마든 상관없어, 안돼, 자기야
이제 얼마를 썼지금은? 올 거야 말 거야?
체인, 플레인 제인 인 더 컬리넌 드롭
네가 날 사랑하는지 안 사랑하는지 말해 주길 기다리고 있어
내 얼굴을 똑바로 쳐다봐 그래야 네가 거짓말을 하는지 알 수 있어
이건 댄스곡이 아니야
팬티 저쪽에 놔, 밟고 싶지 않아.
왜 그런지 알잖아, 내가 중독됐거든
잠에서 깼는데 도둑처럼 보였어
내 전 여자친구를 보면 짜겠지
바비, X 좀 줘, 나 지금 기분 좋아
휘트니랑 바비한테 치켜세우고 파티야
장난꾸러기, 그리고 아가씨, 내가 뭘 좋아하는지 알잖아
보니, 클라이드한테 시체가 발견됐어
나쁜 년, 허벅지 안에 있는 나쁜 년, 로비에서 기다려.
새비지, 그녀가 토미처럼 그 여자를 때렸어
내가 뭘 좋아하는지 아니까?
내 모든 나쁜 놈들은 짐도 없이 죽는데, 넌 어디 있어? 어디 있어요?
뒤에서, 뒤에서, 뒤에서, 내가 소리쳐줄게
날 엿먹인다면, 말해 봐, 말해 봐
나는 너를 원해.
난 네 몸에 맹세했어 난 서있을거야, 우, 난
팬티 저쪽에 놔, 밟고 싶지 않아.
왜 그런지 알지? 난 그것에 중독되었거든
특히 지금 벗을 때는 더더욱 그렇지, 자기야
젠장, 당장 끊어줘, 아가야
너무 깊이 빠져서 난 길을 잃었어, 오, 자기야
젠장, 돈이 얼마든 상관없어, 안돼, 자기야
이제 얼마를 썼지금은? 올 거야 말 거야?
체인, 플레인 제인 인 더 컬리넌 드롭
네가 날 사랑하는지 안 사랑하는지 말해 주길 기다리고 있어
날 똑바로 쳐다봐 네가 거짓말을 하는지 알 수 있게
이건 댄스곡이 아니야
팬티 저쪽에 놔, 밟고 싶지 않아.
왜 그런지 알잖아, 내가 중독됐거든"
